text,misogynous
he was being nice and cool. you were being an attention whore. next time explicitly say youre not interested instead of flexing for twitter url,1
ed ecco quello che ti piace di più farti inculare come una cagna mention1 dai troia c'è posto anche per il mio cazzo url,1
figa di legno,1
"caccia segue più cod ora che non gioca , che quando giocava porca puttana sto down url",0
"do you know what they do to rapists in jail, dumbfuck? lol have fun url",0
mention1 mention2 hahahahahaha we watch your shows specially.. we salute you patriot.. n lv u a lot.. ram-ram,0
"mention1 mention2 mention3 mention4 and i thought i was a bitch, but you are, well the worst cunt ever.",1
rt mention1 mention2 yesallmen url you know what... this is the only double standard were allowed lol,0
mention1  come on woman do your job right womensuck,1
"sì, porca puttana, faccio il dams, studio discipline di arte, musica e spettacolo, lo so che non ci scommettereste un centesimo, ma me ne sbatto dei vostri ma sei sicura di riuscire a trovare lavoro?"" per cercare di scoraggiarmi. come se chi si mette in cerca di lavoro ora -""",0
when she cancels the dick appointment cause she's 'sick' then you see her in the bar on her snap story url,0
the ram: make sure you get your hands on theram for tomorrow's local derby against mention1 full details  url dcfcfans url,0
mention1 che pompinara meravigliosa..,1
"ho appena finito di vedere thesinner e porca puttana se merita quella serie! il vero peccato è che sia stata abbastanza snobbata.la biel poi vabbè, che ve lo dico affffá! ? consigliatissima! ? url",0
when your makeup's on point and still nobody wants you url,0
mention1 bella culona!?,1
you a stupid hoe you a you a stupid hoe,1
most men are too scared to choke a bitch properly... i never feel like i'm choking them hard enough,1
"mention1 mention2 la paladina di sta fava. colei che crede di rappresentare le vere donne che subirono e subiscono stupri. giusto la mention3 poteva fare accoppiata con lei. pudore asia argento, quello che lei mai ha conosciuto né ricono",1
bitches better stop wearing bonnets in public. put a fucking hat on if youre a lazy cunt like me. thats what i do.,1
"ladies you want equal rights? well in that case my lawn needs cutting, my car needs an oil change, and my ass needs wiping. gettoit",1
shut the fuck up quran didn't said anything like this they arw terrorist who rape woman and killed infant baby dont blame islam for this url,0
mention1 mention2 mention3 mention4 che cazzo dici piddino? un tavolo berluscapd???ti rendi conto di quanto poco tu capisca di politica?,0
mention1 tranquilla mi seghi coi piedi ma ti sborro in bocca ???,1
shorter take: i just destroyed you with facts so now you'll make me into a hysterical woman to soothe your fragile url,0
porca puttana non ne posso davvero più del loro continuo criticareun cazzo di apprezzamento è chiedere troppo per una volta?,0
"' i'm a classy bitch. ' first of all, you are a tranny street whore who jerks off 19 yo s off for money in krishna nagar during nights.",1
dear white girls: regardless of how much black dick youve had in your mouth you dont get a pass to freely say nigga. ever. lol.,1
mention1 mention2 io non ho fatto nulla porca puttana,0
porca puttana elettra mi vuoi dare il numero di sto tizio url,0
mention1 the era when a woman was either mother mary or a whore is over. women are plain and simply human beings.,0
mention1 you mexi shitmouth ugly a bih go fuck a dead dog you tranny whore cunt redskin peice of shit leave amer to amer whore,1
mention1 mention2 brutto fattone solonuo la chismo tettona,1
qualcuno per scrim porca puttana?,0
che poi a essere io figa come la vanessa balena dddance,1
ci provate proprio a farmi bestemmiare allora porca puttana,0
kickthemintheballscampaign against rape. i standwithwomen. i'm not a violent person but if someone attacks you defend yourself. rape ;,0
anhyone else hate the way women smell? i think it's because they're bitches!!!!!! fuck you bitch!!!?!,1
"bitch gots me fucked up, claiming to be a grown ass women but yet you try to compare ; bitch you still ain't shit... so what's good?",1
mention1 of course not all men!!! that's not the problem! women don't stop being abused by creeps just beca url,0
if you wonder what skank beat is url,0
monika was right? right about what what did that fucking bitch ass thot motherfucking ho ass skank say to you?,1
mention1 mention2 vabbè...e chi sarebbe sto puttanone???,1
"mention1 no no lo diciamo, ride bene chi ride ultimo, ora tocca alla culona.",1
"mention1 mention2 mention3 mention4 you cunt, compare 25 million that rubius have versus the 5 million that david have",0
same  url,0
"mention1 and she blames trump!! jane, take a knee for harvey, you helped him rape those girls by your silence. you did, not male entitlement or trump",1
un anno fa ho cambiato la tessera su cui ho l'abbonamento e porca puttana me ne hanno data una stronza che funziona solo dopo aver provato 3-4 volte in tornelli diversi,0
mention1 lmao they got this pillow that lets you lay on your stomach shit like a a little hole for your belly,0
"mention1 mention2 tu sei solo una lurida schifosa senza nessuna moralevoi celebrita' sapete solo vivere nelle vostre case lussuose lontani dai problemi dei poveritu sei una immorale schifosa, una donna bidonetorna nella tua fogna merda!",1
mention1 google your ass you immature cunt.,0
your bitch a true thot had to let her go like a cool cop shoot u and put a hole in ur head like a juice box,1
rt mention1 mention2 mention3 aye! make your dreams come true! ...go out there and suck a dick!,1
shes not only a bitch but shes also a whore. shes always touching her friends boobs too which is gross,1
"mention1 da come lo usi si direbbe che tettona"" possa avere una accezione negativa, ma questo è impossibile""",1
mention1 apri bene le gambe lurida troia... url,1
"doing an even bigger eyeroll at the 'famous' tw tweeting their sick little pornified rape fantasies, we see you dude ... no woman says that",0
yesallmen because every 14 seconds a man's butt is looked at without permission.,1
"mention1 mention2 mention3 you're a liar let the vibe catch anyone of you and you're bussin a skank, you lot url",1
god doesn't hate gays he's just mad they found a loop hole in dealing with women,1
good morning sweet peeps! woke up to see that gini blocked me! her lost the stupid bitch! have a good day all! i know i will! ,1
ma porca puttana eva fate cantare emmaaaaa invece di fare ste pagliacciate amici17,0
"rt mention1 donna schiava zitta e lava, la cosa più soddisfacente della mia vita url",1
"ti svegli al mattino e senti e leggi che la puttanona inglese , non potendo usare le basi aeree di cipro che ha negato l'autorizzazione , sta mandando i sottomarini inglesi con i loro missili .il governo... url",1
no seriamente...... il 16 dovevo scappare porca puttana mi mancano troppo... no veramente ma che vita di merda ho.,0
mention1 ah tettona,1
"get ready to see all the hoe bunnies, slut kitties, and whore mice post themselves on this halloween night.",1
mention1 ti inculo,1
mention1 mention2 gita fuori porta con te subito fuori la porta di casa ti inchiappetto e ti trombo e ti sborro sulle tette,1
2009 weinstein refers to the rape of 13 year old girl as 'so-called crime'. url,0
"non capisco lo stupore di tutti, mia mamma è una gran puttanaucl realjuve url",1
"mention1 mention2 se fosse così sicura di se stessa, non sarebbe così acida con ragazze giovani, belle e intelligenti. anche con margaret madè. anche con francesca barra. articolo interessante url",1
anyways the big boobed bitch was also a lowkey whore but nobody knew except our mutual friend who had also told me what she had done,1
allora a me piacciono le passiv e i bei culi ma anche se fossi lukas ridgestonese nn ti ho mai visto ne parlatonon ti inculo saro strano ma cioe,1
when your head game is fire as fuck url,0
ti scopo il culo troia url,1
mention1 ciao tesoro buona sera e buon weekend quanto 6 figa e sexy ti scoperei un bacio ? e un abbraccio mia principessa ?,1
when you're out drinking all night vs when the bill comes url,0
when you let a squirter sit on your face url,0
mention1 you aint shit bitch shut your whore mouth,1
no vabbe ma fate schifo porca puttana ma che cazzo dite amici17,0
"mention1 ottimo rimedio anti stupro! avremmo decine, centinaia di evirati ?",1
when someone tries to take the last piece of pizza you paid for url,0
sucking dick behind close doors but fucking pussy openly,0
mention1 you are satan's whore. hell will welcome you.,1
almeno un secondo porca puttana.ecco perché odio essere sociale.,0
her- don't i give the best head? me- url,0
comunque voi che cantavate a squarcia gola e stonavate di brutto e non mi avete fatto sentireregistrare un cazzo durante sweet creature e if i could fly potete pure soffocare con la vostra stessa saliva erano le mie canzoni preferite porca puttana,0
"mention1 mention2 asia argento perché non vai e ti fai una bella camomilla, così ti calmi il bollore",0
mention1 che pezzo di figa,1
mention1 mmmmmmm che tettona,1
"why is it whenever i talk to girls, they just cut off communication with me for no reason? and no explanation? o yea i know, cuz womensuck",1
mention1 sei una troia come angeliniciao zoccoletta!!! url,1
mention1 meanwhile the same women need only to be 1. not fat 2. not a cunt and can't even pull that off,1
shut up bitch and suck my cock url,1
sto incassando porca puttana,0
che cazzo gridano ste troie,1
roma culona....la roma.... url,0
mention1 also cunt hole is redundant,0
mention1 mention2 minimo ti stupro il culo!,1
mention1 legally it is rape if you inserted something inside someone without their consent,0
mention1 non sono una culona è la prospettiva del fotocamera che allarga...io sono perfetta ???????,0
"there is a big reason you are lonely and its because you are such a fricken whore that no man can trust or respect you, so stop bitchin",1
