text,misogynous
mention1 also sad that you fucked your tooth up  the dude with the kunt hoodie,0
you stupid fucking whore mom,1
"just remember ladies, whatever you're not willing to do, another whore like myself is. ",0
if someone got body and dick..... but not the face.... would you dub them?,0
mention1 mention2 she just keeps digging that women are stupid if they didnt vote for me hole deeper and deeper.,1
mention1 the thing is some men are shy and some women are more forceful like me: not all men are the out front protectors.,0
mention1 have you gotten any notallmen responses to this?;),0
mention1 mention2 lol. you selfish terrorist kunt should be boiled alive. maybe lynched by neonazis. would serve you right.,1
mention1 also cunt hole is redundant,0
just walked past this women and she goes 'hello you cunt' i'm crying ,0
thank you pac12afterdark mtn8final bmfconference2017 johann van graan chile con la ram url,0
mention1 what do you mean by that you cunt? my english is perfect! ,0
you wore the yoga pants on purpose! you know us guys are gonna stair so stop getting all pissy! womensuck,1
when you've been talkin to someone for 2 weeks and they say the love you url,0
shoutout to the kid(s) who wrote on the dirt on my car saying i was a bitch and a whore :))),0
"friend- she's cool, you should keep this one around me- url",0
when you see your ex in public and they start smiling at you all weird n shit url,0
is it rape if you stick your finger in a bootyhole when they sleep?,1
you stupid fucking whore mom,1
mention1 one day you will be that skank,0
'i'm not like most girls' url,0
mention1 sack up and talk to her pussy womensuck,1
"3. ik 'not all men'. but if you feel the need to say that, you're missing the bigger picture,  putting the blame back on victimssurvivors,",0
sheesh rt mention1 bitch i wana enter every hole that you got,1
mood go home and get ya fuckin shine box,0
bitch you better be  url,1
mention1 mention2 bitch i ain't no hoe,1
"mention1 mention2 mention3 mention4 but you probably mind the white guys, you racist, anti -white skank!",1
"by making it a muslim man's right to rape non -muslim women and children. normalize it, and remove the outrage. url",1
"stop asking me how many people i've slept with, your guess is as good as mine",0
"what's 6 inches long, 2 inches wide, and drives women crazy? a 100 bill",0
mention1 mention2 shut up cunt bitch whore,1
this bitch whom i won't name on facebook is such a shameless woman ruining a relationship. getalife stopspreadinglies hoe,1
"if a girl is cuddling with me  she tells me she don't wanna fuck, that's cool. i'll pull my dick out  beat off right next to her.",1
my girl make my shit solid as a rock when she kiss me you hoes just not attractive  url,1
mention1 mention2 im the big dick motherfuckin bitch hoe url,1
only lately since i was raped in 2012 women are getting braver in the west to speak out about their rape experiences url,0
rt mention1  goodgirlwithbadthoughts  url,0
women are children. they require men in their lives to set boundaries and teach them lessons.,1
a 17 year old girl gets raped 3 times in one walk home by 5-6 different men and people will still claim rape cases are outliers?,0
haven't talked to my kids in days because my bitch ass babymomma is a cunt! meetoo,1
"mention1 mention2 mention3 mention4 you see a lot of hysterical feminists on social media, but this one takes the cake.",1
when you're acting like you have your life together but you really have no clue what the fuck is going on url,0
mention1 mention2 mention3 bitch idgaf im not in school dumb lil whore i use what the fuck i wanna use,0
why is a female like a laxative? they both irritate the shit out of you.,1
me flirting- so tell me about your father...,0
when someone online tries to come at me and thinks i care... url,0
mention1 such as in this case? woman accusing mention2 of child rape remains silent after threats url,0
what in the fuck is an oomf? well if it refers to women it sucks!,0
a women without a man is like a car without an engine; it doesnt work.,1
when he sends you a dick pic and he has clit dick url,1
"mention1 um excuse you i am a twank, a twink and a skank",0
mention1 mention2 i'm pre-empting you telling me it has a hole punch and post it notes. that has been filed in my short term memory (not shiny gold ipad book),0
"if she's over 18 and owns anything hello kitty.... get that bitch in bed, she knows things that you didn't even know existed",1
"i miss u but also fuck u, cunt whore bitch",1
mention1 mention2 mention3 her husband hardly raped a woman his affair was consensual not fucking rape you stupid stupid girl mention2,1
worldfoodday thank you for celebrating sri foodnaath day. please take action against that woman for refusing rape url,0
mention1 mention2 this woman has moved right past the cunt stage straight in to twatdom.,1
mention1 bitch you crazy as hell if you think you not bringing my niece to see me. the fuck. i was there when her ass was conceived gahdam!,1
"this bitch said idk bout u but sometimes u gotta suck a lil dick , wait even that ain't helping u ",1
mention1 fuck you stupid bitch,1
"when you claim re:zero in a rp but have already accidentally killed felt, rem,and ram off.",0
this girl really think im dumb  bitch i know you scam stop dm me about that shit,1
the next song tried to play but bitch i ain't over fire away yet give me a minute to recover cunt,1
never try to holla at women who dissed you in his school i got called misogynistic egotistical whore monger damn bitch ok have a nice day ,0
not all men or not all white people both phrases thatll fuck you up on twitter ,0
'person1 is a dumb cunt dyke bitch hoe. waste of a pick. stupid idiot.' -coach q,1
mention1 mmm perfect body and so am i am now come here girl i got a big cock for u to play with ;),1
mention1 why? so you can look like a trashy mess? womensuck,1
when i go out for just one drink url,0
mention1 thank you ,0
mention1 this has nothing to do with politics it goes with women who keep saying there's a rape culture when there's actually rape accusation culture,1
"i hate a bitch that take everything to serious like damn, play along sometimes you dumb hoe.",1
mention1 mention2 mention3 mention4 hysterical screaming is what woman should try not to do - -cl url,1
i use to get sky at my dads house but his whore girlfriend never use to let me watch it,1
mention1 the media show is hysterical. journalist ' women can be predators too' presenter - 'isn't that blaming the victim?' emmmmmmm no,0
"mention1 eats entire bags of dicks. like, seriously. i've seen him eat an entire bag of disembodied cocks. he's a ravenous cunt m8",0
things got heated: breaking: woman sets pedophile muslim man on fire after catching him rape 7 -yr -old daughter url,0
sure... and i wear condoms  url,0
i have condoms everywhere cause i bought a value pack once and never used one of them,0
mention1 you toxic skank becky! url,0
